date,location,fuel_type,price_per_liter,station_brand
2025-04-07,Dusseldorf,e10,2.147,Rewe
2024-12-02,Stuttgart,electric,0.288,BP
2024-06-16,Munich,e10,2.139,Shell
2025-01-01,Hamburg,diesel,2.187,Rewe
2026-01-15,Stuttgart,electric,0.222,Shell
2025-11-25,Berlin,e5,1.367,EDEKA
2024-07-24,Berlin,e10,1.898,BP
2025-11-20,Berlin,e10,1.503,Shell
2024-05-19,Stuttgart,petrol,1.615,Aral
2024-06-25,Dresden,petrol,2.164,Rewe
2025-06-25,Frankfurt,diesel,1.264,Shell
2025-09-06,Frankfurt,electric,0.388,Total
2026-03-04,Dusseldorf,petrol,2.043,Aral
2025-06-09,Berlin,e5,1.87,Total
2025-06-24,Cologne,diesel,1.913,EDEKA
2025-08-15,Munich,electric,0.246,EDEKA
2026-02-08,Munich,diesel,1.411,Shell
2024-07-03,Leipzig,e10,1.517,Aral
2026-01-04,Munich,e5,1.927,Shell
2026-01-06,Leipzig,e10,1.986,Total
2025-09-09,Frankfurt,diesel,1.216,Rewe
2025-12-21,Berlin,diesel,1.774,EDEKA
2024-09-13,Cologne,e10,1.474,Shell
2024-04-20,Hamburg,petrol,1.968,Shell
2025-01-25,Dusseldorf,electric,0.364,Total
2024-09-06,Leipzig,e5,1.932,EDEKA
2024-11-14,Cologne,diesel,1.879,BP
2025-11-09,Hamburg,e10,1.281,BP
2024-11-23,Hamburg,e5,1.81,Aral
2025-12-22,Dortmund,diesel,2.116,Total
2024-09-13,Cologne,e5,1.857,Shell
2024-05-31,Cologne,electric,0.4,Shell
2025-09-24,Dusseldorf,diesel,1.284,Aral
2024-05-16,Munich,e10,1.844,Total
2026-03-11,Munich,e5,2.192,Aral
2025-08-27,Munich,electric,0.234,Aral
2024-07-14,Berlin,electric,0.274,Total
2025-11-10,Frankfurt,e5,1.627,Shell
2024-08-02,Cologne,e5,1.399,Rewe
2024-07-07,Hamburg,e10,1.649,Rewe
2024-07-22,Dusseldorf,diesel,2.062,EDEKA
2025-03-29,Stuttgart,diesel,1.306,Aral
2024-12-07,Berlin,diesel,1.342,EDEKA
2025-08-27,Hamburg,e5,1.22,Rewe
2025-09-03,Dresden,electric,0.33,Rewe
2024-10-21,Dresden,petrol,1.348,Total
2024-07-10,Cologne,e10,2.139,Shell
2025-10-02,Dusseldorf,e5,1.406,BP
2026-01-22,Hamburg,electric,0.426,EDEKA
2025-01-29,Berlin,e5,2.109,Aral
2025-09-08,Stuttgart,petrol,1.962,Rewe
2025-10-01,Munich,diesel,1.286,Aral
2024-12-13,Frankfurt,e10,1.762,Total
2024-09-21,Cologne,diesel,1.834,Aral
2026-03-14,Stuttgart,diesel,1.679,Rewe
2025-08-27,Dusseldorf,e5,1.556,Total
2024-06-17,Cologne,electric,0.454,Rewe
2026-01-21,Leipzig,electric,0.304,Rewe
2025-07-22,Frankfurt,diesel,1.737,Total
2024-10-28,Cologne,electric,0.345,Shell
2024-06-02,Hamburg,electric,0.492,Shell
2025-02-07,Dusseldorf,e10,1.332,BP
2024-07-24,Stuttgart,e10,1.202,BP
2024-12-27,Cologne,diesel,1.993,BP
2024-11-12,Leipzig,electric,0.279,Shell
2024-05-22,Dortmund,diesel,1.352,Total
2024-10-04,Berlin,electric,0.388,Shell
2025-12-30,Berlin,e10,2.022,Rewe
2025-04-18,Hamburg,e10,2.194,Total
2025-08-23,Dusseldorf,petrol,1.995,EDEKA
2025-02-07,Stuttgart,e5,1.215,Shell
2025-06-10,Dusseldorf,e5,1.309,BP
2025-01-13,Munich,electric,0.378,Shell
2026-01-24,Cologne,e5,1.307,Aral
2026-04-01,Munich,petrol,2.069,Rewe
2025-03-20,Frankfurt,diesel,1.245,BP
2025-09-22,Munich,diesel,1.899,Rewe
2024-04-17,Leipzig,e10,1.262,Aral
2025-02-23,Dresden,petrol,1.668,Aral
2025-03-29,Stuttgart,petrol,1.678,BP
2024-05-09,Dusseldorf,diesel,1.234,BP
2025-03-14,Munich,e5,1.346,Shell
2024-04-20,Frankfurt,diesel,1.309,EDEKA
2026-01-29,Cologne,petrol,2.195,Shell
2024-08-18,Dortmund,electric,0.227,BP
2024-12-12,Stuttgart,e5,1.445,Shell
2025-06-14,Cologne,petrol,2.185,Rewe
2025-01-28,Cologne,e10,1.223,BP
2024-06-28,Cologne,petrol,1.504,Shell
2024-09-01,Berlin,e10,1.519,EDEKA
2024-09-22,Cologne,e5,1.301,Shell
2025-10-15,Dresden,e10,2.117,BP
2026-01-31,Leipzig,electric,0.283,EDEKA
2024-11-08,Dusseldorf,e5,1.568,Shell
2025-03-07,Dusseldorf,e10,1.386,BP
2025-04-20,Dortmund,e5,1.374,Aral
2025-11-14,Munich,electric,0.2,Total
2024-07-01,Berlin,e10,1.961,Total
2025-10-10,Dresden,e5,1.433,BP
2024-05-31,Munich,petrol,1.886,Shell
2025-05-11,Leipzig,e5,1.536,EDEKA
2024-10-13,Dusseldorf,diesel,1.883,Shell
2024-05-25,Hamburg,e5,1.691,Aral
2025-04-11,Hamburg,electric,0.311,Aral
2025-03-08,Munich,e10,1.946,Shell
2025-12-03,Berlin,e10,2.199,Shell
2026-02-16,Stuttgart,electric,0.236,BP
2024-10-09,Frankfurt,e5,2.082,Aral
2025-09-09,Frankfurt,electric,0.211,BP
2024-11-24,Munich,electric,0.485,Total
2025-01-09,Frankfurt,electric,0.491,BP
2026-04-12,Dortmund,petrol,1.836,Shell
2025-03-10,Leipzig,petrol,1.588,Shell
2025-02-24,Munich,petrol,1.954,Shell
2026-03-24,Dortmund,diesel,2.14,BP
2025-12-08,Stuttgart,e5,1.966,Shell
2024-12-17,Cologne,diesel,2.14,Rewe
2025-03-05,Dortmund,e10,2.078,Total
2024-04-16,Hamburg,diesel,2.144,Aral
2024-10-09,Leipzig,electric,0.357,Rewe
2026-03-26,Berlin,e5,2.063,EDEKA
2026-03-24,Leipzig,electric,0.258,Aral
2025-06-04,Dresden,electric,0.484,Total
2026-01-10,Munich,e10,1.231,Rewe
2024-09-02,Hamburg,petrol,1.441,BP
2025-12-12,Leipzig,diesel,1.257,Rewe
2024-11-09,Hamburg,electric,0.266,Rewe
2024-11-05,Dresden,e5,1.308,EDEKA
2024-11-01,Hamburg,e5,1.854,Shell
2025-07-12,Frankfurt,e10,1.787,EDEKA
2025-05-02,Munich,petrol,2.078,Total
2024-06-30,Cologne,e5,1.355,Rewe
2025-02-01,Dortmund,diesel,1.794,Total
2024-05-27,Dusseldorf,e10,1.78,EDEKA
2024-09-20,Leipzig,e10,1.286,Shell
2025-06-19,Stuttgart,e5,1.874,Rewe
2025-12-10,Frankfurt,petrol,1.574,Rewe
2024-10-09,Dortmund,diesel,1.228,Total
2026-01-07,Hamburg,e5,1.869,Total
2024-09-24,Dresden,e10,1.707,BP
2026-01-25,Dresden,e5,1.989,Aral
2025-06-07,Hamburg,diesel,1.242,BP
2026-01-31,Leipzig,e10,1.856,BP
2025-04-08,Dresden,diesel,1.892,BP
2025-08-14,Leipzig,diesel,2.165,Rewe
2025-12-12,Stuttgart,electric,0.349,Aral
2025-05-26,Munich,diesel,2.105,Shell
2024-11-03,Berlin,e5,1.959,Aral
2025-02-24,Dresden,electric,0.307,BP
2025-12-04,Cologne,e5,1.903,Aral
2025-10-09,Frankfurt,petrol,1.283,Shell
2025-11-16,Berlin,e10,1.241,Total
2025-08-10,Dusseldorf,petrol,1.475,Rewe
2026-01-10,Berlin,e10,1.258,EDEKA
2024-09-04,Berlin,electric,0.484,Aral
2024-04-18,Leipzig,e5,2.166,Rewe
2025-12-10,Dortmund,e5,1.793,EDEKA
2025-04-02,Frankfurt,petrol,2.079,Rewe
2025-04-26,Stuttgart,electric,0.259,BP
2024-12-09,Dortmund,diesel,2.174,EDEKA
2024-10-27,Berlin,e5,1.296,BP
2025-12-11,Berlin,e10,1.712,BP
2025-10-09,Berlin,diesel,1.327,Shell
2025-05-04,Hamburg,e10,1.754,Shell
2025-03-24,Dusseldorf,electric,0.267,Rewe
2025-05-09,Leipzig,diesel,1.298,Rewe
2024-08-06,Leipzig,e5,1.772,Total
2024-10-18,Munich,electric,0.36,Aral
2025-01-09,Dresden,diesel,1.714,EDEKA
2024-09-25,Hamburg,e10,1.722,Rewe
2026-01-16,Leipzig,diesel,1.242,Rewe
2024-08-03,Frankfurt,e10,5.223000000000001,Shell
2025-02-15,Dortmund,e5,1.313,BP
2024-10-19,Dortmund,e5,1.634,Rewe
2024-12-06,Frankfurt,e5,1.838,Aral
2025-05-16,Stuttgart,electric,0.289,BP
2025-08-15,Stuttgart,electric,0.297,BP
2025-02-04,Dortmund,electric,0.309,Rewe
2025-10-13,Hamburg,diesel,2.197,Total
2026-04-11,Hamburg,petrol,1.896,EDEKA
2024-05-27,Dusseldorf,e5,1.996,Shell
2025-04-16,Frankfurt,petrol,1.53,Rewe
2024-09-29,Leipzig,e5,1.286,EDEKA
2026-04-10,Leipzig,electric,0.264,Shell
2025-01-04,Cologne,petrol,1.583,Total
2025-09-15,Leipzig,e10,2.099,Aral
2025-11-16,Leipzig,e5,1.796,Total
2026-02-13,Frankfurt,diesel,1.506,Aral
2025-10-07,Munich,petrol,1.886,BP
2025-03-10,Leipzig,e10,1.687,Rewe
2025-01-13,Dusseldorf,electric,0.36,Aral
2024-09-21,Stuttgart,diesel,1.815,Total
2025-08-09,Hamburg,electric,0.419,EDEKA
2025-02-12,Stuttgart,diesel,1.398,Shell
2025-12-02,Cologne,diesel,1.87,Total
2024-10-14,Dusseldorf,e5,1.254,Shell
2024-12-10,Frankfurt,e10,1.294,Total
2026-02-26,Dusseldorf,diesel,1.877,Shell
2025-05-01,Cologne,electric,0.359,Total
2024-07-12,Dortmund,petrol,1.846,Rewe
2025-08-16,Dresden,e10,2.16,BP
2025-03-19,Berlin,petrol,1.644,Total
2025-03-03,Dortmund,petrol,2.064,Shell
2025-05-06,Cologne,electric,0.428,Shell
2026-03-19,Berlin,e10,2.023,Total
2025-02-05,Berlin,e5,1.944,BP
2025-09-08,Stuttgart,electric,0.454,Rewe
2025-01-09,Leipzig,electric,0.398,Shell
2025-12-31,Dusseldorf,diesel,1.687,Total
2024-09-26,Cologne,e5,2.139,Rewe
2024-07-13,Munich,e10,1.566,Total
2025-06-13,Hamburg,e5,2.091,EDEKA
2024-11-27,Dusseldorf,electric,0.496,Shell
2024-11-16,Dusseldorf,e10,1.238,Aral
2025-11-04,Cologne,diesel,2.164,EDEKA
2025-11-29,Leipzig,petrol,1.917,Shell
2025-11-17,Berlin,petrol,1.938,Rewe
2025-05-28,Dortmund,e5,1.526,Aral
2024-06-22,Dresden,e5,1.977,BP
2024-04-25,Berlin,e10,1.972,Total
2025-09-27,Hamburg,e10,2.019,Shell
2025-10-27,Stuttgart,e5,2.092,EDEKA
2024-07-02,Dusseldorf,e5,2.036,Shell
2025-10-28,Frankfurt,electric,0.465,Aral
2025-06-30,Dortmund,e5,1.7,Aral
2024-06-29,Frankfurt,electric,0.317,Aral
2025-05-18,Cologne,e10,2.061,Shell
2024-08-29,Dresden,e10,1.405,Rewe
2024-12-01,Stuttgart,diesel,1.363,Shell
2025-07-31,Leipzig,petrol,1.352,Total
2025-11-01,Berlin,e10,1.874,Rewe
2026-03-26,Leipzig,e10,1.825,Rewe
2024-08-07,Dresden,electric,0.331,Rewe
2026-01-29,Dresden,petrol,1.753,EDEKA
2024-08-07,Frankfurt,petrol,1.551,EDEKA
2026-02-16,Berlin,petrol,1.838,Shell
2024-07-01,Hamburg,e5,1.879,Aral
2024-08-03,Dresden,e10,2.158,Total
2025-08-29,Dusseldorf,petrol,1.811,Rewe
2024-08-10,Leipzig,e10,1.54,Shell
2025-04-02,Hamburg,e5,1.23,Shell
2025-01-18,Dusseldorf,electric,0.422,BP
2025-05-15,Dortmund,diesel,1.993,Aral
2025-04-28,Frankfurt,electric,0.435,Shell
2024-04-26,Cologne,electric,0.499,Rewe
2025-08-08,Dortmund,e10,1.217,Total
2024-07-11,Berlin,e5,1.398,Rewe
2024-07-01,Stuttgart,e5,1.31,Rewe
2024-05-12,Hamburg,electric,0.439,Rewe
2026-01-31,Dusseldorf,e10,1.258,BP
2025-03-04,Berlin,e10,2.086,Total
2024-10-07,Dresden,petrol,1.409,Total
2025-03-14,Dusseldorf,e5,1.929,BP
2025-01-07,Dresden,petrol,1.286,EDEKA
2026-03-24,Dortmund,petrol,2.089,Aral
2024-09-16,Cologne,e5,1.367,EDEKA
2025-06-09,Berlin,electric,0.275,BP
2024-04-27,Dresden,electric,0.416,Total
2025-04-29,Dortmund,petrol,1.401,EDEKA
2026-03-08,Hamburg,e10,1.775,Shell
2025-02-16,Dortmund,e5,1.269,Total
2025-10-26,Frankfurt,diesel,1.444,Aral
2024-05-26,Dresden,diesel,1.774,Aral
2024-11-25,Stuttgart,e10,1.989,BP
2025-07-07,Dusseldorf,e10,1.662,Rewe
2025-04-08,Dresden,diesel,1.208,EDEKA
2024-08-08,Cologne,electric,0.472,BP
2024-06-14,Berlin,electric,0.378,BP
2024-08-03,Dresden,petrol,2.097,Rewe
2024-08-01,Dusseldorf,e10,1.394,Rewe
2025-04-10,Berlin,petrol,1.852,Shell
2025-10-15,Dortmund,e5,1.656,Total
2025-06-20,Frankfurt,e5,1.484,Total
2025-01-07,Stuttgart,e5,1.378,Shell
2024-07-21,Berlin,e5,2.039,EDEKA
2024-06-10,Hamburg,diesel,1.97,Total
2025-12-13,Frankfurt,diesel,1.736,BP
2025-09-17,Stuttgart,e10,2.09,BP
2025-01-28,Hamburg,e5,1.489,EDEKA
2024-12-02,Cologne,electric,0.395,BP
2025-05-24,Leipzig,petrol,1.443,Rewe
2026-01-30,Munich,diesel,1.744,Shell
2024-12-06,Stuttgart,diesel,1.696,Shell
2025-10-05,Stuttgart,petrol,1.56,EDEKA
2025-08-02,Dortmund,diesel,1.584,Total
2024-12-31,Leipzig,e5,1.227,BP
2025-07-23,Munich,e5,1.865,Rewe
2025-09-10,Leipzig,electric,0.285,BP
2024-04-14,Berlin,diesel,1.543,BP
2024-07-25,Dresden,e5,1.309,Aral
2025-11-16,Dresden,petrol,2.196,Shell
2025-06-17,Cologne,e5,1.292,Aral
2025-10-05,Munich,petrol,1.936,EDEKA
2024-07-11,Dusseldorf,electric,0.396,Aral
2024-06-09,Berlin,e10,1.88,Aral
2024-10-20,Frankfurt,e5,1.284,Shell
2025-03-19,Munich,petrol,1.971,BP
2024-07-18,Frankfurt,electric,0.46,Shell
2025-03-30,Stuttgart,electric,0.348,Rewe
2025-01-21,Berlin,diesel,1.791,Aral
2025-05-25,Dortmund,diesel,1.794,Total
2025-11-28,Dusseldorf,electric,0.351,Rewe
2025-12-31,Hamburg,e10,1.519,Total
2025-09-08,Frankfurt,diesel,2.19,EDEKA
2026-02-12,Munich,petrol,1.773,Rewe
2024-12-15,Hamburg,diesel,1.789,EDEKA
2024-05-24,Dortmund,e10,1.327,EDEKA
2025-11-11,Leipzig,e10,1.935,BP
2024-08-19,Munich,diesel,1.4,EDEKA
2025-09-12,Munich,petrol,6.1259999999999994,Aral
2025-05-19,Leipzig,e10,1.911,EDEKA
2025-09-01,Dusseldorf,e10,1.272,Rewe
2025-04-10,Dusseldorf,electric,0.319,Total
2025-09-22,Hamburg,e10,1.582,Total
2025-04-12,Berlin,diesel,2.144,Total
2024-08-11,Berlin,e10,1.486,Aral
2025-01-22,Munich,petrol,2.02,Total
2024-12-31,Dortmund,petrol,1.45,Shell
2025-02-21,Cologne,e10,1.698,BP
2025-04-11,Dresden,petrol,1.258,Total
2025-05-03,Frankfurt,diesel,1.628,BP
2025-01-10,Frankfurt,electric,0.458,Total
2024-10-27,Munich,e10,2.178,Rewe
2025-01-25,Dortmund,e10,1.542,Total
2026-02-03,Dusseldorf,e10,1.944,BP
2024-12-13,Stuttgart,e5,1.484,EDEKA
2026-04-12,Frankfurt,e5,1.448,EDEKA
2025-01-19,Frankfurt,e10,1.25,EDEKA
2025-09-14,Leipzig,petrol,2.134,Shell
2026-02-26,Stuttgart,petrol,1.262,Total
2024-04-30,Stuttgart,petrol,1.769,Shell
2025-12-28,Dusseldorf,electric,0.412,EDEKA
2024-08-15,Hamburg,petrol,2.004,BP
2024-08-26,Stuttgart,diesel,1.802,BP
2025-07-09,Stuttgart,electric,0.267,Rewe
2025-12-20,Hamburg,e10,1.342,EDEKA
2026-04-06,Dusseldorf,e5,1.967,BP
2024-07-11,Leipzig,e10,2.088,Total
2026-01-09,Dresden,e5,1.352,BP
2025-09-05,Dresden,e5,1.737,Total
2024-12-03,Hamburg,petrol,1.683,Rewe
2024-07-17,Leipzig,diesel,1.405,Aral
2025-09-20,Leipzig,e10,1.385,Rewe
2026-01-14,Leipzig,e5,1.413,Rewe
2025-12-23,Munich,diesel,1.221,Total
2024-05-04,Frankfurt,e5,1.96,Aral
2026-01-16,Munich,electric,0.486,EDEKA
2025-12-14,Leipzig,e10,1.713,BP
2025-01-17,Berlin,e10,1.513,Total
2025-05-19,Munich,electric,0.297,Aral
2024-12-01,Stuttgart,e5,2.027,Shell
2025-04-14,Cologne,electric,0.214,Total
2025-09-06,Leipzig,diesel,1.569,EDEKA
2025-02-12,Leipzig,petrol,1.353,EDEKA
2024-08-09,Stuttgart,petrol,1.813,EDEKA
2025-07-11,Munich,e5,1.315,Rewe
2024-06-06,Stuttgart,e10,1.983,Shell
2025-06-28,Stuttgart,diesel,2.197,Rewe
2025-03-27,Frankfurt,diesel,2.0,Total
2025-10-11,Stuttgart,petrol,2.176,Rewe
2024-08-23,Leipzig,e10,1.855,Aral
2025-07-24,Munich,e5,1.887,BP
2026-01-26,Berlin,e5,4.791,BP
2024-06-28,Hamburg,electric,0.496,Aral
2024-09-27,Dresden,electric,0.217,Total
2024-12-25,Cologne,e5,4.377000000000001,Total
2024-06-19,Berlin,diesel,1.449,EDEKA
2024-10-01,Munich,electric,0.315,Aral
2024-08-21,Frankfurt,e5,1.311,Aral
2026-03-16,Stuttgart,petrol,5.91,BP
2025-08-07,Dusseldorf,e5,1.346,Rewe
2025-08-23,Dortmund,electric,0.461,Shell
2024-11-12,Dusseldorf,e5,1.891,Rewe
2025-07-20,Dresden,e10,1.573,BP
2026-03-23,Cologne,electric,0.44,Aral
2025-06-23,Dortmund,e10,1.76,Rewe
2024-07-12,Hamburg,e10,1.92,Rewe
2024-07-20,Stuttgart,diesel,1.697,Rewe
2025-10-31,Berlin,electric,0.352,BP
2024-04-20,Dortmund,petrol,1.747,EDEKA
2026-02-11,Hamburg,e10,2.052,Rewe
2025-01-26,Dresden,petrol,2.066,Shell
2025-10-05,Frankfurt,e10,1.891,EDEKA
2025-05-05,Berlin,e10,1.3,Aral
2024-05-25,Dortmund,e10,1.89,EDEKA
2026-03-23,Frankfurt,e10,1.566,Rewe
2024-08-12,Stuttgart,electric,0.399,Shell
2026-01-09,Cologne,electric,0.41,BP
2025-04-26,Cologne,e5,1.908,Total
2025-06-20,Frankfurt,diesel,2.09,BP
2026-04-09,Stuttgart,electric,0.238,EDEKA
2025-05-10,Cologne,electric,0.448,Total
2024-10-28,Cologne,electric,0.336,EDEKA
2025-08-15,Dusseldorf,e10,1.348,Aral
2026-03-27,Stuttgart,diesel,1.573,Shell
2025-06-09,Hamburg,e5,1.983,Total
2026-01-07,Dortmund,diesel,1.508,Aral
2025-12-11,Munich,e5,1.493,Total
2025-06-08,Cologne,e10,2.189,Rewe
2025-12-03,Hamburg,e10,1.317,BP
2025-08-11,Dortmund,e5,2.087,BP
2025-10-25,Leipzig,diesel,1.891,Shell
2025-09-15,Cologne,diesel,1.983,Total
2026-03-04,Stuttgart,electric,0.29,Rewe
2026-01-26,Dortmund,e5,1.269,Rewe
2024-06-06,Dresden,e10,1.306,Shell
2025-01-09,Dortmund,electric,0.208,Shell
2024-08-17,Cologne,diesel,1.76,Total
2025-01-12,Munich,e5,1.792,BP
2026-01-16,Leipzig,e5,1.399,BP
2025-01-26,Hamburg,e5,1.684,Shell
2026-03-10,Cologne,petrol,1.61,Aral
2025-10-20,Dortmund,e5,1.96,EDEKA
2026-01-09,Hamburg,petrol,2.08,BP
2025-01-30,Munich,e10,2.194,Aral
2024-06-18,Dresden,electric,0.243,EDEKA
2025-08-24,Leipzig,e5,2.127,EDEKA
2026-02-15,Dresden,diesel,1.445,Total
2025-07-05,Dresden,diesel,1.334,BP
2024-05-13,Berlin,petrol,1.749,Rewe
2024-06-18,Leipzig,e5,2.103,Total
2025-04-17,Frankfurt,e10,1.978,Aral
2026-03-07,Munich,e5,1.342,Rewe
2025-01-21,Cologne,petrol,2.061,Shell
2024-12-04,Munich,e5,2.126,Total
2025-08-11,Cologne,e10,2.196,Shell
2025-01-27,Frankfurt,e5,2.046,EDEKA
2024-08-25,Munich,electric,0.482,Shell
2025-08-30,Dortmund,e10,1.601,Shell
2026-01-08,Dresden,e10,1.826,EDEKA
2026-03-26,Berlin,e10,1.387,Total
2024-12-30,Dusseldorf,diesel,2.045,Aral
2025-08-28,Munich,diesel,2.161,BP
2025-05-02,Dusseldorf,e10,1.205,Total
2025-12-02,Dortmund,petrol,1.761,Rewe
2024-12-20,Leipzig,e10,2.181,BP
2026-04-08,Dortmund,diesel,1.327,Rewe
2026-04-12,Cologne,e10,1.336,Shell
2025-08-22,Leipzig,petrol,1.865,EDEKA
2025-02-28,Berlin,e5,1.747,EDEKA
2024-10-31,Dusseldorf,petrol,1.608,Total
2025-11-17,Hamburg,e5,1.472,BP
2025-10-14,Munich,e10,1.839,Shell
2025-10-09,Dortmund,diesel,1.922,BP
2025-06-08,Frankfurt,e5,1.482,Shell
2025-06-09,Cologne,electric,0.325,BP
2026-01-18,Berlin,e5,1.848,EDEKA
2024-05-06,Dortmund,e10,1.341,BP
2024-04-23,Dresden,electric,0.46,BP
2026-04-09,Stuttgart,petrol,1.488,EDEKA
2025-08-30,Dusseldorf,e5,1.539,Rewe
2026-04-03,Frankfurt,electric,0.23,EDEKA
2025-11-28,Stuttgart,e10,1.859,Total
2024-10-01,Stuttgart,petrol,1.823,Shell
2025-04-28,Cologne,petrol,1.211,Shell
2025-05-27,Munich,petrol,1.766,Shell
2025-05-12,Hamburg,e5,2.075,EDEKA
2024-08-05,Dortmund,e5,1.309,BP
2024-06-29,Hamburg,e10,1.463,Rewe
2025-07-28,Cologne,electric,0.263,Rewe
2026-02-04,Cologne,petrol,1.592,EDEKA
2024-08-17,Berlin,e5,1.578,Total
2024-05-28,Hamburg,electric,0.324,Total
2025-01-15,Dresden,petrol,1.939,Shell
2024-06-01,Munich,electric,0.3,Aral
2026-03-29,Hamburg,e10,1.674,Shell
2024-10-25,Hamburg,diesel,2.104,EDEKA
2025-11-19,Frankfurt,petrol,1.479,Aral
2025-07-25,Berlin,electric,0.233,Shell
2025-04-06,Munich,electric,0.464,Shell
2025-10-04,Stuttgart,e5,1.638,BP
2024-09-10,Leipzig,e10,2.007,BP
2024-08-06,Cologne,e5,1.978,Shell
2024-07-13,Dortmund,electric,0.237,Rewe
2026-01-12,Leipzig,electric,0.318,EDEKA
2025-06-22,Dusseldorf,diesel,1.832,EDEKA
2025-02-07,Cologne,e5,1.424,Shell
2025-10-21,Leipzig,electric,0.346,BP
2024-06-16,Munich,diesel,2.118,Rewe
2024-06-17,Stuttgart,e5,4.641,EDEKA
2025-05-24,Leipzig,electric,0.253,Rewe
2025-02-27,Dusseldorf,diesel,1.666,Aral
2024-09-24,Stuttgart,petrol,1.602,EDEKA
2024-09-06,Frankfurt,diesel,2.078,Total
2025-02-20,Dresden,diesel,1.727,Total
2025-01-16,Stuttgart,petrol,1.692,Aral
2025-12-29,Munich,e10,1.925,Aral
2024-06-18,Dusseldorf,electric,0.316,Rewe
2024-06-17,Leipzig,e5,1.297,Rewe
2024-05-01,Leipzig,e10,1.302,Shell
2025-10-25,Stuttgart,diesel,1.493,Aral
2024-04-14,Leipzig,e5,1.625,EDEKA
2025-02-17,Frankfurt,e10,1.861,Aral
2024-09-16,Stuttgart,e5,1.894,EDEKA
2025-07-06,Stuttgart,e10,1.857,BP
2025-09-30,Dusseldorf,diesel,1.329,Rewe
2024-05-11,Stuttgart,e10,1.969,BP
2025-04-21,Munich,diesel,1.45,Rewe
2026-03-18,Leipzig,electric,0.346,EDEKA
2025-04-21,Leipzig,e10,1.331,Rewe
2024-10-09,Cologne,electric,0.499,Rewe
2025-01-09,Hamburg,petrol,1.701,Shell
2024-06-05,Cologne,electric,0.384,EDEKA
2026-03-01,Dusseldorf,e10,1.715,BP
2024-04-28,Hamburg,e5,1.688,Shell
2024-10-11,Dusseldorf,diesel,1.987,EDEKA
2024-10-03,Munich,electric,0.371,EDEKA
2025-09-01,Munich,electric,0.483,EDEKA
2025-06-08,Leipzig,petrol,1.537,BP
2025-05-02,Dresden,e10,1.898,Shell
2026-03-15,Dortmund,petrol,1.631,Rewe
2025-08-28,Dusseldorf,electric,0.25,Total
2025-11-20,Munich,petrol,1.296,Shell
2024-12-13,Frankfurt,petrol,2.058,Aral
2025-02-25,Frankfurt,e10,1.49,BP
2026-04-08,Munich,diesel,2.114,Shell
2024-11-20,Dresden,electric,0.26,Shell
2025-09-27,Dortmund,e10,2.144,BP
2024-05-22,Dusseldorf,e5,2.106,Total
2025-08-08,Frankfurt,petrol,1.833,EDEKA
2025-09-03,Leipzig,e10,1.656,Aral
2025-05-06,Dusseldorf,e5,2.173,Shell
2024-11-09,Dresden,e10,1.647,EDEKA
2026-01-03,Cologne,e10,2.03,BP
2025-12-07,Frankfurt,diesel,1.336,Shell
2025-03-13,Stuttgart,electric,0.5,Total
2024-07-09,Hamburg,petrol,1.942,BP
2024-11-26,Stuttgart,e10,1.593,EDEKA
2024-04-22,Stuttgart,e10,1.872,Total
2026-02-24,Hamburg,petrol,1.58,EDEKA
2024-05-01,Berlin,diesel,1.744,Aral
2024-05-29,Leipzig,electric,0.435,Aral
2025-06-17,Munich,petrol,1.524,EDEKA
2024-12-02,Stuttgart,petrol,2.072,Aral
2025-06-27,Leipzig,petrol,1.863,Rewe
2025-07-22,Hamburg,diesel,1.428,Shell
2024-08-24,Leipzig,diesel,1.923,Total
2026-01-28,Hamburg,petrol,1.633,Aral
2025-11-04,Munich,electric,0.478,BP
2025-02-04,Dusseldorf,e5,1.43,Aral
2025-05-20,Hamburg,diesel,1.995,Rewe
2025-05-29,Leipzig,diesel,1.99,Aral
2025-08-29,Munich,e10,1.65,BP
2024-06-30,Dresden,e10,2.127,Total
2025-03-25,Munich,e5,1.866,Aral
2025-01-29,Dresden,diesel,1.827,EDEKA
2024-11-07,Dortmund,petrol,1.76,Aral
2025-08-24,Stuttgart,e5,2.032,BP
2026-01-19,Dresden,e10,2.116,BP
2025-12-11,Stuttgart,e5,1.736,Shell
2024-08-24,Hamburg,petrol,1.85,Total
2024-05-21,Dortmund,e10,1.436,Total
2025-01-16,Stuttgart,e10,2.194,Rewe
2025-04-10,Hamburg,e5,1.698,EDEKA
2024-06-13,Berlin,diesel,1.88,BP
2025-09-23,Cologne,electric,0.401,Aral
2025-10-29,Hamburg,e5,1.511,Shell
2025-01-26,Hamburg,petrol,1.265,Rewe
2025-01-25,Munich,petrol,2.177,Aral
2025-02-16,Dusseldorf,electric,0.273,EDEKA
2024-12-22,Berlin,petrol,1.479,Total
2026-02-04,Hamburg,diesel,2.058,Shell
2024-10-05,Dortmund,diesel,1.386,Rewe
2025-03-03,Stuttgart,diesel,1.608,EDEKA
2025-08-27,Dresden,diesel,1.517,Rewe
2024-10-10,Hamburg,diesel,1.377,Aral
2024-06-13,Munich,e5,1.972,EDEKA
2024-07-02,Berlin,electric,0.219,Aral
2024-08-09,Leipzig,diesel,1.307,Rewe
2025-04-11,Munich,petrol,1.421,Shell
2025-02-12,Stuttgart,e5,2.113,Aral
