driver_id,date,total_deliveries,on_time_deliveries,late_deliveries,rating,customer_complaints,fuel_efficiency,accidents,overtime_hours
DRV-0288,2025-11-02,20,7,13,3.42,3.0,12.65,2,2.9
DRV-0460,2024-12-04,11,9,2,3.74,0.0,8.23,3,7.3
DRV-0027,2025-01-13,27,16,11,3.76,2.0,10.85,2,7.5
DRV-0426,2025-03-31,5,3,2,3.22,4.0,17.13,1,3.5
DRV-0335,2025-03-31,26,19,7,2.7,4.0,14.13,2,7.0
DRV-0316,2025-09-25,11,9,2,3.24,3.0,8.81,0,3.8
DRV-0330,2024-08-14,15,8,7,4.95,0.0,7.56,0,6.0
DRV-0090,2025-07-26,21,17,4,4.09,1.0,17.36,2,5.5
DRV-0372,2024-08-13,39,21,18,4.88,5.0,12.01,3,6.9
DRV-0279,2025-12-18,8,4,4,4.88,3.0,15.29,0,8.0
DRV-0190,2026-02-27,5,4,1,3.34,4.0,19.31,1,4.4
DRV-0194,2024-07-15,27,11,16,4.52,3.0,9.6,2,6.0
DRV-0026,2024-08-03,9,6,3,2.83,2.0,11.0,3,0.6
DRV-0463,2025-11-15,30,5,25,3.93,3.0,13.49,3,1.1
DRV-0138,2026-02-27,20,11,9,3.88,1.0,10.33,2,5.3
DRV-0447,2024-10-11,39,29,10,3.79,1.0,16.93,1,5.1
DRV-0477,2025-05-19,28,24,4,3.99,5.0,10.6,2,5.5
DRV-0145,2026-01-22,21,19,2,3.36,2.0,7.87,1,5.4
DRV-0281,2025-07-29,8,7,1,4.5,1.0,12.74,3,3.5
DRV-0286,2024-10-08,16,8,8,3.93,0.0,8.55,0,6.8
DRV-0145,2025-10-20,18,4,14,3.14,4.0,12.69,2,4.7
DRV-0027,2025-06-18,8,4,4,4.06,4.0,12.79,0,5.6
DRV-0356,2026-02-08,37,20,17,3.66,0.0,13.21,1,2.3
DRV-0294,2025-12-10,22,13,9,2.54,2.0,19.73,2,3.6
DRV-0078,2024-05-09,27,8,19,4.05,3.0,8.63,1,7.1
DRV-0234,2024-12-04,19,8,11,4.34,5.0,13.43,1,2.7
DRV-0290,2025-01-30,23,17,6,2.53,1.0,19.77,1,0.9
DRV-0167,2026-03-09,19,5,14,,1.0,12.96,1,1.7
DRV-0403,2024-08-12,7,5,2,2.97,5.0,8.55,3,4.8
DRV-0128,2025-12-31,10,5,5,4.88,5.0,10.14,0,5.2
DRV-0465,2026-03-02,30,26,4,3.09,3.0,12.77,1,0.3
DRV-0137,2025-11-30,21,10,11,3.6,2.0,7.65,3,0.7
DRV-0462,2025-03-13,8,7,1,4.55,3.0,19.3,1,5.8
DRV-0040,2026-02-11,11,10,1,4.58,4.0,6.8,3,3.1
DRV-0473,2024-05-20,15,8,7,4.65,4.0,19.11,2,1.8
DRV-0311,2025-08-16,10,4,6,3.51,2.0,17.67,1,0.4
DRV-0424,2025-04-04,32,23,9,4.65,4.0,18.86,0,5.0
DRV-0010,2025-12-07,7,3,4,4.32,3.0,6.68,1,0.6
DRV-0391,2025-04-06,40,28,12,4.39,0.0,8.32,2,3.7
DRV-0242,2025-06-08,35,5,30,4.02,5.0,15.58,3,7.4
DRV-0260,2026-02-11,34,29,5,4.37,3.0,7.77,2,4.8
DRV-0427,2025-02-20,19,15,4,4.5,5.0,7.67,3,2.3
DRV-0231,2025-04-24,28,15,13,2.77,3.0,19.62,1,0.5
DRV-0466,2025-05-30,12,4,8,4.75,1.0,10.06,2,7.5
DRV-0433,2025-06-05,31,16,15,2.89,5.0,10.15,1,4.7
DRV-0176,2026-03-14,14,8,6,4.98,5.0,19.24,2,7.2
DRV-0396,2024-09-27,30,13,17,3.15,0.0,8.45,0,7.9
DRV-0147,2025-07-06,6,5,1,4.87,3.0,13.41,0,1.0
DRV-0037,2025-11-24,31,20,11,4.45,4.0,17.59,2,1.2
DRV-0207,2025-12-04,10,8,2,3.31,4.0,17.57,1,2.5
DRV-0434,2024-11-17,11,4,7,3.14,5.0,17.62,3,1.5
DRV-0403,2024-09-25,19,3,16,,5.0,7.87,3,7.7
DRV-0424,2026-03-19,38,33,5,3.61,5.0,15.77,0,2.4
DRV-0175,2024-07-01,33,9,24,3.59,2.0,11.94,3,6.1
DRV-0464,2024-07-26,17,16,1,3.95,4.0,7.17,1,4.1
DRV-0297,2024-06-14,15,10,5,3.39,1.0,9.98,0,1.9
DRV-0476,2025-08-02,26,11,15,3.09,4.0,13.28,1,1.0
DRV-0339,2024-09-12,23,13,10,2.87,4.0,9.92,0,0.8
DRV-0113,2024-07-24,36,31,5,3.76,3.0,13.69,2,1.3
DRV-0496,2025-06-06,12,5,7,4.58,0.0,18.98,1,7.7
DRV-0130,2025-07-03,15,3,12,3.21,2.0,19.33,1,0.1
DRV-0143,2025-09-02,21,6,15,,2.0,8.35,2,2.5
DRV-0276,2026-03-06,32,14,18,3.28,2.0,11.69,3,1.5
DRV-0257,2025-09-27,26,3,23,2.88,3.0,15.18,3,0.4
DRV-0349,2024-11-05,14,12,2,3.5,4.0,9.06,0,6.3
DRV-0221,2025-07-19,27,26,1,4.37,5.0,9.14,0,6.0
DRV-0416,2026-03-05,27,20,7,3.37,0.0,16.46,0,2.0
DRV-0441,2026-03-05,29,13,16,4.6,0.0,10.31,0,5.2
DRV-0162,2025-02-14,37,34,3,4.24,3.0,8.72,1,1.7
DRV-0369,2024-12-25,20,15,5,3.48,5.0,9.23,1,4.9
DRV-0085,2024-05-07,11,4,7,4.01,0.0,8.07,3,4.6
DRV-0305,2026-01-02,14,8,6,4.85,5.0,13.81,3,0.5
DRV-0451,2024-11-16,28,13,15,2.84,3.0,19.77,1,4.7
DRV-0064,2025-04-09,9,3,6,3.13,2.0,10.64,2,0.1
DRV-0058,2025-12-29,5,3,2,3.96,0.0,10.84,1,1.9
DRV-0027,2024-08-19,25,4,21,4.3,2.0,17.2,0,4.3
DRV-0004,2026-03-16,9,5,4,3.19,2.0,15.12,1,7.3
DRV-0367,2024-09-10,15,3,12,4.76,1.0,13.31,2,3.4
DRV-0450,2025-12-28,32,7,25,,0.0,12.88,3,2.4
DRV-0179,2025-04-13,28,14,14,4.43,2.0,16.88,0,7.6
DRV-0277,2024-11-29,14,4,10,4.18,1.0,8.91,2,3.3
DRV-0174,2026-03-27,23,22,1,2.84,4.0,11.29,0,7.3
DRV-0484,2024-08-26,5,3,2,3.3,4.0,15.25,1,7.8
DRV-0130,2026-02-15,17,4,13,3.43,,8.94,1,0.2
DRV-0479,2025-02-24,8,7,1,2.78,2.0,17.39,0,2.5
DRV-0154,2025-11-27,35,17,18,,0.0,7.56,2,5.7
DRV-0086,2026-02-14,37,18,19,4.49,2.0,10.12,2,7.4
DRV-0122,2024-11-26,11,8,3,3.28,1.0,14.41,1,4.8
DRV-0367,2024-06-01,40,16,24,4.69,2.0,8.43,0,7.6
DRV-0038,2025-02-28,29,16,13,4.34,0.0,6.98,3,4.5
DRV-0464,2025-03-28,23,17,6,4.14,5.0,13.03,1,5.7
DRV-0028,2026-03-25,7,5,2,4.25,4.0,19.53,3,1.9
DRV-0322,2025-11-20,39,33,6,3.29,1.0,13.66,3,5.0
DRV-0447,2026-03-23,10,9,1,,3.0,19.11,3,5.9
DRV-0089,2025-03-07,40,5,35,3.73,4.0,10.51,0,2.8
DRV-0068,2024-08-16,39,37,2,2.85,5.0,12.0,0,4.7
DRV-0160,2024-11-21,8,6,2,4.28,5.0,15.51,1,0.1
DRV-0265,2024-12-15,7,5,2,3.44,1.0,14.03,0,0.9
DRV-0474,2025-03-21,27,25,2,2.98,0.0,9.03,3,3.3
DRV-0115,2026-03-03,24,11,13,3.36,1.0,19.52,3,2.5
DRV-0108,2024-11-09,18,14,4,2.55,4.0,7.18,0,1.9
DRV-0263,2025-07-22,19,5,14,3.91,2.0,12.77,2,1.3
DRV-0325,2024-07-19,17,14,3,,4.0,6.62,2,5.8
DRV-0402,2025-11-11,13,10,3,2.86,1.0,7.07,1,7.9
DRV-0067,2024-05-07,14,8,6,3.42,1.0,7.94,3,3.7
DRV-0224,2024-05-19,28,13,15,3.0,2.0,10.5,2,1.6
DRV-0065,2024-10-15,35,8,27,4.78,1.0,6.16,3,0.5
DRV-0330,2024-07-28,23,20,3,4.9,0.0,12.65,2,7.5
DRV-0198,2024-07-22,15,6,9,3.88,5.0,6.04,2,6.3
DRV-0188,2025-01-05,7,3,4,4.31,5.0,11.5,3,4.2
DRV-0163,2024-12-23,22,8,14,,2.0,18.84,3,7.6
DRV-0440,2024-11-20,9,7,2,3.27,1.0,19.31,1,5.2
DRV-0004,2024-07-12,19,11,8,3.75,5.0,7.51,3,4.7
DRV-0083,2025-02-07,21,18,3,4.19,4.0,7.45,1,7.5
DRV-0435,2024-07-06,40,2,38,4.1,0.0,7.78,3,3.9
DRV-0049,2024-09-15,29,8,21,3.84,5.0,19.69,2,3.5
DRV-0073,2025-02-01,26,17,9,2.7,1.0,10.93,0,5.2
DRV-0211,2025-07-25,40,37,3,4.25,1.0,6.44,2,7.0
DRV-0268,2024-08-14,21,18,3,4.86,4.0,7.33,0,2.1
DRV-0207,2024-12-05,34,32,2,2.88,2.0,18.46,0,7.3
DRV-0290,2026-04-03,10,5,5,2.81,4.0,10.96,1,2.9
DRV-0210,2024-11-13,30,25,5,2.8,2.0,7.75,2,0.1
DRV-0176,2025-09-08,26,3,23,3.07,5.0,13.03,3,5.6
DRV-0396,2026-02-01,17,11,6,4.55,2.0,11.44,2,5.5
DRV-0490,2026-02-18,22,8,14,4.67,3.0,13.41,2,8.0
DRV-0308,2024-12-17,22,3,19,3.13,4.0,8.18,1,7.7
DRV-0347,2025-07-26,7,4,3,4.55,0.0,17.99,2,4.6
DRV-0084,2024-11-21,7,6,1,3.88,5.0,15.78,3,6.0
DRV-0123,2024-09-01,27,14,13,4.6,5.0,15.88,3,6.1
DRV-0495,2026-03-05,37,28,9,3.55,3.0,7.44,0,0.1
DRV-0446,2024-11-07,18,8,10,4.33,5.0,16.88,3,6.5
DRV-0203,2026-04-02,32,11,21,3.2,4.0,9.8,3,5.6
DRV-0353,2024-04-27,23,20,3,2.52,5.0,11.21,2,6.0
DRV-0139,2026-01-05,9,3,6,2.59,0.0,11.31,0,5.0
DRV-0290,2024-11-10,39,8,31,2.71,4.0,10.03,3,1.4
DRV-0473,2025-02-11,9,6,3,3.15,5.0,11.54,3,5.2
DRV-0175,2025-08-17,18,5,13,3.66,4.0,9.01,0,4.7
DRV-0326,2025-09-05,14,4,10,3.59,5.0,9.6,1,2.7
DRV-0488,2025-02-08,39,22,17,3.84,5.0,9.91,2,1.2
DRV-0413,2025-08-17,10,3,7,4.69,5.0,15.55,2,1.8
DRV-0465,2026-02-02,22,12,10,,5.0,9.83,3,7.1
DRV-0140,2024-04-22,18,5,13,3.39,4.0,16.48,2,7.9
DRV-0410,2025-02-03,28,13,15,3.76,0.0,7.26,3,1.7
DRV-0425,2024-06-04,24,6,18,4.76,1.0,13.03,2,2.2
DRV-0424,2025-07-25,33,30,3,2.57,1.0,14.96,0,5.5
DRV-0463,2025-08-23,35,22,13,2.59,1.0,14.7,3,7.7
DRV-0492,2025-02-27,20,6,14,,3.0,15.79,3,2.0
DRV-0206,2024-11-29,7,4,3,,3.0,13.85,2,3.5
DRV-0297,2024-11-17,35,21,14,3.47,5.0,19.26,1,6.0
DRV-0490,2024-05-24,11,9,2,,3.0,19.45,1,1.3
DRV-0342,2024-06-27,6,4,2,4.82,1.0,12.12,2,7.1
DRV-0052,2025-12-30,19,16,3,3.05,5.0,6.54,1,4.1
DRV-0203,2024-10-23,28,24,4,3.27,3.0,18.12,0,4.8
DRV-0489,2025-05-14,9,5,4,4.57,4.0,7.45,1,2.8
DRV-0284,2024-08-24,10,5,5,4.7,5.0,10.06,2,5.3
DRV-0093,2026-04-06,23,7,16,3.27,1.0,19.42,1,7.0
DRV-0273,2024-06-16,39,18,21,3.26,4.0,6.71,2,6.0
DRV-0463,2024-05-03,35,12,23,2.81,4.0,18.96,0,3.4
DRV-0225,2025-09-17,26,14,12,4.62,1.0,14.0,2,0.7
DRV-0422,2025-12-09,16,3,13,3.95,5.0,11.19,1,3.0
DRV-0351,2024-06-02,13,5,8,2.73,1.0,10.34,2,0.2
DRV-0421,2024-07-29,28,27,1,3.77,2.0,10.93,0,4.0
DRV-0316,2025-01-01,17,3,14,4.11,4.0,17.24,2,2.7
DRV-0295,2025-08-22,11,7,4,3.28,5.0,11.46,2,6.0
DRV-0338,2025-03-02,39,25,14,4.51,5.0,14.15,1,7.1
DRV-0005,2024-12-26,8,5,3,2.71,3.0,16.0,3,2.2
DRV-0173,2024-07-20,16,6,10,3.04,5.0,18.62,3,1.1
DRV-0383,2024-04-28,38,10,28,3.1,4.0,15.28,2,7.7
DRV-0354,2026-03-24,26,7,19,4.23,0.0,12.26,3,6.1
DRV-0256,2024-05-13,9,7,2,3.98,2.0,8.51,3,3.9
DRV-0082,2024-06-16,19,5,14,2.52,5.0,18.85,3,7.3
DRV-0430,2025-11-04,39,21,18,3.9,0.0,18.2,3,1.0
DRV-0138,2024-07-21,33,5,28,2.58,1.0,11.77,1,7.0
DRV-0024,2025-03-04,40,21,19,2.64,4.0,16.11,0,0.5
DRV-0427,2025-02-24,29,8,21,3.89,1.0,16.64,1,5.5
DRV-0392,2025-01-27,40,32,8,2.89,5.0,17.32,2,0.0
DRV-0007,2024-06-17,16,14,2,2.72,4.0,14.03,3,2.8
DRV-0458,2025-07-06,32,5,27,4.52,4.0,12.0,1,5.0
DRV-0115,2024-10-18,26,13,13,4.58,3.0,12.51,3,3.7
DRV-0334,2025-02-04,32,3,29,3.27,4.0,9.9,0,1.1
DRV-0426,2024-05-21,31,21,10,3.84,5.0,18.15,0,6.0
DRV-0262,2025-06-25,19,4,15,2.91,4.0,11.28,1,3.0
DRV-0339,2025-09-21,22,4,18,4.57,1.0,10.55,0,5.9
DRV-0037,2025-06-02,31,27,4,3.02,,18.82,3,4.5
DRV-0165,2024-04-18,32,30,2,3.12,4.0,18.53,1,5.5
DRV-0233,2025-04-22,20,3,17,,0.0,17.67,0,3.0
DRV-0438,2024-06-25,16,7,9,3.36,4.0,7.88,2,5.4
DRV-0140,2025-05-23,37,5,32,3.89,0.0,10.51,2,5.5
DRV-0220,2026-02-18,31,3,28,2.94,1.0,15.72,2,5.8
DRV-0110,2025-01-08,31,20,11,4.23,5.0,7.62,3,6.2
DRV-0164,2025-11-30,32,29,3,3.1,1.0,14.89,1,6.9
DRV-0015,2024-11-07,20,3,17,4.23,2.0,14.72,3,3.6
DRV-0454,2025-02-21,22,15,7,3.14,4.0,10.55,1,7.1
DRV-0495,2024-07-15,25,18,7,3.82,1.0,8.72,3,5.2
DRV-0473,2024-05-31,37,12,25,2.57,,17.64,3,0.1
DRV-0279,2026-03-03,5,3,2,4.99,3.0,20.0,0,1.5
DRV-0455,2025-02-08,37,32,5,3.69,1.0,19.83,3,4.6
DRV-0496,2025-01-12,30,29,1,3.74,1.0,8.84,2,5.5
DRV-0086,2025-09-14,22,6,16,3.38,0.0,7.6,2,5.0
DRV-0118,2025-10-17,35,15,20,4.66,1.0,10.82,1,6.3
DRV-0064,2025-01-15,29,7,22,2.76,,10.02,2,2.5
DRV-0334,2025-03-05,7,5,2,,4.0,10.29,3,0.2
DRV-0129,2025-02-06,36,32,4,2.99,0.0,7.83,1,5.7
DRV-0447,2026-03-24,20,4,16,4.19,5.0,13.31,0,4.4
DRV-0259,2024-11-19,5,3,2,4.16,4.0,18.96,1,4.1
DRV-0482,2025-04-26,18,3,15,3.84,3.0,14.35,2,0.3
DRV-0387,2024-06-18,6,4,2,3.59,4.0,13.43,0,2.1
DRV-0481,2026-02-08,36,7,29,,4.0,15.88,1,6.2
DRV-0073,2025-12-21,35,24,11,4.17,3.0,11.62,0,7.3
DRV-0363,2025-12-18,7,3,4,2.99,5.0,13.05,3,5.6
DRV-0498,2024-06-20,34,7,27,2.7,1.0,18.45,0,7.5
DRV-0086,2025-05-17,12,4,8,4.55,2.0,10.98,3,6.6
DRV-0282,2025-02-01,40,16,24,4.48,1.0,11.88,0,1.2
DRV-0450,2025-05-01,34,30,4,2.99,5.0,10.24,0,1.2
DRV-0215,2025-06-17,20,13,7,4.88,3.0,8.36,3,4.1
DRV-0339,2025-07-02,23,12,11,,3.0,13.17,2,5.5
DRV-0089,2024-04-30,16,13,3,4.51,4.0,13.5,1,4.4
DRV-0013,2024-11-19,18,17,1,3.43,0.0,18.81,1,1.3
DRV-0034,2025-09-18,7,4,3,3.69,4.0,6.41,0,7.6
DRV-0493,2025-01-10,5,3,2,4.89,4.0,13.49,3,1.0
DRV-0012,2025-05-13,37,13,24,3.5,5.0,14.26,2,1.1
DRV-0042,2024-06-07,19,3,16,4.38,1.0,12.39,2,6.5
DRV-0452,2025-01-17,18,5,13,2.83,5.0,7.33,1,1.9
DRV-0432,2025-07-07,31,12,19,4.35,0.0,17.6,1,4.8
DRV-0132,2025-12-18,37,22,15,3.68,0.0,11.17,3,0.8
DRV-0457,2025-07-25,38,20,18,4.55,0.0,7.35,1,5.6
DRV-0209,2026-03-11,36,34,2,4.95,3.0,6.72,3,0.5
DRV-0408,2025-12-18,30,27,3,4.5,5.0,17.86,3,4.8
DRV-0382,2025-05-11,12,10,2,4.31,1.0,12.36,2,0.8
DRV-0299,2025-03-11,6,3,3,2.7,4.0,16.37,3,4.1
DRV-0324,2025-07-30,35,12,23,3.09,5.0,11.44,1,4.0
DRV-0176,2025-07-26,25,22,3,2.79,0.0,11.43,3,7.7
DRV-0468,2024-09-23,33,10,23,3.52,5.0,6.01,3,7.7
DRV-0144,2026-02-10,32,25,7,3.41,0.0,12.36,2,5.1
DRV-0337,2024-12-16,37,27,10,3.84,2.0,13.85,1,7.7
DRV-0100,2024-08-27,8,3,5,3.44,4.0,12.61,2,3.4
DRV-0494,2025-11-21,11,9,2,2.91,0.0,14.18,1,3.3
DRV-0337,2026-01-18,15,12,3,3.21,0.0,16.95,1,3.4
DRV-0261,2026-02-01,35,21,14,3.28,4.0,16.6,1,4.3
DRV-0390,2025-03-29,26,10,16,3.36,3.0,16.41,1,0.2
DRV-0113,2024-05-07,25,9,16,3.12,4.0,15.9,1,2.7
DRV-0464,2025-11-30,37,22,15,3.81,2.0,10.93,1,6.2
DRV-0069,2026-03-08,27,22,5,4.35,1.0,19.9,0,5.3
DRV-0413,2025-02-05,8,3,5,4.44,2.0,17.15,2,5.5
DRV-0351,2025-06-22,40,35,5,3.15,1.0,12.17,1,3.5
DRV-0469,2026-02-26,27,25,2,,1.0,12.32,1,2.8
DRV-0448,2025-05-10,21,7,14,4.25,0.0,18.16,1,4.2
DRV-0051,2025-09-21,23,12,11,2.54,0.0,19.05,2,5.8
DRV-0381,2026-02-04,22,0,22,4.35,4.0,13.89,0,5.8
DRV-0500,2024-06-29,17,4,13,4.01,3.0,11.17,3,2.2
DRV-0023,2025-04-28,11,7,4,4.48,5.0,15.01,1,2.9
DRV-0131,2024-10-30,29,13,16,4.56,0.0,13.76,0,5.3
DRV-0289,2026-03-02,10,6,4,2.67,1.0,14.32,1,6.8
DRV-0200,2024-08-15,21,18,3,4.89,0.0,11.24,2,6.7
DRV-0183,2024-08-21,37,26,11,3.3,0.0,14.54,2,3.3
DRV-0383,2025-10-17,30,29,1,3.21,0.0,12.53,0,3.7
DRV-0235,2024-11-05,14,13,1,2.63,,16.98,0,5.3
DRV-0493,2024-09-07,10,7,3,3.76,3.0,19.86,2,2.1
DRV-0235,2025-07-13,10,7,3,4.27,0.0,19.47,2,7.1
DRV-0060,2025-08-25,11,4,7,4.24,4.0,16.5,3,6.8
DRV-0319,2024-08-01,27,15,12,4.21,0.0,17.44,1,7.1
DRV-0136,2026-02-21,20,14,6,4.94,1.0,14.56,1,1.2
DRV-0204,2025-02-07,34,10,24,4.59,4.0,15.7,1,4.4
DRV-0221,2024-06-07,36,26,10,3.82,4.0,14.42,0,7.5
DRV-0144,2024-05-23,36,20,16,4.91,3.0,14.25,1,5.7
DRV-0408,2025-12-31,18,7,11,2.96,2.0,11.45,0,3.9
DRV-0240,2024-07-28,22,17,5,4.85,0.0,9.68,2,1.5
DRV-0403,2025-10-21,20,19,1,2.59,3.0,6.48,0,4.1
DRV-0003,2025-03-04,18,17,1,,0.0,6.71,2,7.2
DRV-0125,2024-06-29,19,7,12,3.58,3.0,9.47,0,5.1
DRV-0147,2025-11-06,28,14,14,4.17,2.0,7.58,1,4.4
DRV-0376,2024-06-16,11,8,3,4.49,1.0,13.78,3,4.7
DRV-0010,2025-12-31,12,11,1,3.85,5.0,9.83,1,3.2
DRV-0482,2026-02-27,14,4,10,3.65,3.0,15.06,0,5.3
DRV-0201,2025-08-01,6,4,2,3.58,1.0,7.97,2,3.2
DRV-0072,2025-05-12,25,20,5,2.55,0.0,19.15,3,5.8
DRV-0154,2025-09-05,28,9,19,4.18,4.0,18.14,3,0.7
DRV-0385,2024-06-19,30,20,10,3.8,5.0,19.15,2,6.0
DRV-0082,2024-05-29,36,26,10,,0.0,9.23,0,7.2
DRV-0454,2024-12-02,16,13,3,4.67,5.0,13.99,2,1.3
DRV-0122,2026-03-24,22,5,17,2.59,0.0,12.79,0,5.4
DRV-0013,2025-07-21,15,14,1,3.33,2.0,7.29,0,4.9
DRV-0443,2024-04-23,38,29,9,4.54,1.0,6.51,0,3.7
DRV-0399,2025-05-16,13,7,6,2.75,0.0,11.7,1,3.4
DRV-0183,2024-04-14,36,11,25,3.02,2.0,8.78,3,1.8
DRV-0296,2024-12-19,30,15,15,3.18,4.0,15.16,1,6.1
DRV-0222,2025-08-29,6,5,1,,0.0,7.4,1,2.3
DRV-0253,2025-11-27,32,16,16,2.85,5.0,8.15,3,7.5
DRV-0184,2025-11-11,7,3,4,4.49,1.0,9.91,0,1.5
DRV-0424,2024-12-26,10,9,1,,5.0,17.81,0,0.9
DRV-0441,2025-04-13,8,4,4,3.63,0.0,13.47,0,5.6
DRV-0127,2024-11-23,33,10,23,4.78,4.0,7.29,1,2.0
DRV-0040,2025-01-04,23,5,18,4.36,3.0,10.18,1,6.4
DRV-0163,2024-08-05,31,15,16,3.4,2.0,7.77,3,6.4
DRV-0471,2025-01-12,40,26,14,3.7,3.0,19.29,1,7.4
DRV-0032,2024-12-08,7,3,4,2.76,5.0,17.4,1,7.6
DRV-0102,2025-05-31,10,3,7,3.39,3.0,7.59,3,3.4
DRV-0306,2025-08-03,12,5,7,,4.0,14.46,2,1.6
DRV-0119,2024-09-25,8,6,2,4.57,1.0,18.98,1,1.4
DRV-0181,2024-06-21,8,4,4,4.42,3.0,10.42,1,4.4
DRV-0330,2025-07-14,35,31,4,,1.0,19.44,0,0.4
DRV-0150,2024-10-26,24,10,14,3.78,3.0,11.9,2,1.3
DRV-0405,2024-08-23,11,6,5,2.64,1.0,12.49,3,7.2
DRV-0109,2025-05-03,25,11,14,2.9,4.0,17.43,3,5.0
DRV-0291,2025-11-13,27,23,4,4.5,3.0,17.9,2,4.7
DRV-0430,2025-10-09,14,5,9,4.91,4.0,15.65,2,5.7
DRV-0277,2024-04-22,26,6,20,4.03,4.0,14.84,0,6.3
DRV-0486,2025-01-19,14,5,9,2.85,1.0,16.87,2,3.5
DRV-0448,2024-04-23,26,23,3,3.57,4.0,19.85,0,3.5
DRV-0479,2024-05-03,22,11,11,3.63,4.0,18.85,2,2.7
DRV-0244,2026-01-13,24,6,18,4.53,1.0,17.65,2,6.4
DRV-0457,2024-11-13,39,15,24,4.41,3.0,15.66,1,3.7
DRV-0378,2025-06-05,28,19,9,2.68,1.0,19.75,1,3.5
DRV-0030,2024-11-28,27,15,12,4.94,4.0,13.11,1,1.0
DRV-0259,2025-04-05,19,16,3,4.23,4.0,10.36,2,1.3
DRV-0300,2025-11-30,39,22,17,,1.0,13.73,3,2.2
DRV-0161,2025-05-18,19,13,6,3.5,2.0,7.36,2,4.5
DRV-0473,2024-10-19,24,18,6,3.16,3.0,13.16,0,6.6
DRV-0374,2025-07-06,8,5,3,2.96,3.0,6.33,3,3.0
DRV-0263,2024-04-24,10,9,1,2.68,3.0,19.83,3,5.3
DRV-0342,2025-06-19,16,12,4,2.72,5.0,14.34,0,4.3
DRV-0172,2026-03-06,29,27,2,2.78,3.0,18.58,3,4.1
DRV-0371,2025-01-15,11,3,8,3.25,2.0,15.52,0,6.4
DRV-0099,2024-06-19,11,3,8,4.93,3.0,9.17,0,2.1
DRV-0019,2025-01-18,35,34,1,4.21,0.0,8.34,2,4.2
DRV-0279,2025-03-08,17,15,2,4.1,3.0,7.98,0,7.8
DRV-0340,2024-07-01,8,7,1,2.78,3.0,17.48,2,0.5
DRV-0035,2025-10-16,35,11,24,4.35,2.0,13.21,3,6.2
DRV-0024,2024-11-26,18,5,13,3.08,2.0,6.93,2,4.2
DRV-0409,2026-03-04,9,5,4,2.6,0.0,6.91,0,7.1
DRV-0468,2025-09-06,9,3,6,2.66,1.0,8.34,3,4.9
DRV-0227,2025-12-06,27,17,10,3.12,4.0,12.55,1,6.4
DRV-0116,2026-03-01,6,3,3,3.28,0.0,11.5,3,0.1
DRV-0207,2024-08-03,8,6,2,3.43,,19.75,3,5.1
DRV-0392,2024-09-01,36,7,29,4.66,3.0,6.25,1,1.8
DRV-0302,2024-11-19,29,21,8,3.91,5.0,6.1,2,3.7
DRV-0438,2026-01-26,6,5,1,3.94,1.0,18.55,0,5.9
DRV-0226,2026-01-22,7,4,3,3.88,0.0,10.08,3,5.2
DRV-0114,2025-05-10,28,26,2,3.57,2.0,10.22,0,4.1
DRV-0166,2024-12-15,20,14,6,3.62,5.0,13.74,1,1.1
DRV-0426,2024-12-18,28,24,4,4.72,3.0,11.16,1,0.6
DRV-0499,2025-08-18,35,22,13,3.29,1.0,19.57,3,6.6
DRV-0084,2025-07-21,35,26,9,4.9,3.0,10.83,3,6.2
DRV-0134,2024-08-08,11,8,3,4.73,2.0,8.11,3,1.9
DRV-0073,2025-07-29,5,4,1,4.99,0.0,9.73,0,3.0
DRV-0026,2025-07-28,15,3,12,3.04,4.0,9.25,1,1.2
DRV-0143,2024-05-27,12,8,4,4.02,2.0,18.95,2,3.1
DRV-0447,2025-08-04,30,23,7,4.36,1.0,17.23,3,5.1
DRV-0402,2025-06-30,9,4,5,4.35,2.0,9.85,1,7.2
DRV-0468,2024-07-09,40,26,14,4.03,4.0,14.86,0,0.5
DRV-0164,2024-11-16,39,19,20,2.95,1.0,17.16,3,5.1
DRV-0037,2026-02-28,36,35,1,4.49,0.0,10.13,0,6.6
DRV-0435,2026-01-06,7,4,3,3.81,4.0,17.45,0,4.9
DRV-0316,2024-05-12,26,5,21,4.76,4.0,19.79,2,6.3
DRV-0289,2025-02-14,32,10,22,2.62,4.0,11.66,0,7.0
DRV-0082,2025-06-23,24,5,19,4.44,4.0,17.77,2,7.2
DRV-0393,2024-09-15,9,5,4,3.62,4.0,11.27,3,6.5
DRV-0494,2024-05-28,38,31,7,3.01,0.0,10.52,0,1.9
DRV-0318,2025-08-23,33,6,27,3.0,2.0,15.07,1,2.0
DRV-0423,2024-04-13,30,23,7,3.98,5.0,16.78,1,0.7
DRV-0122,2024-07-28,24,16,8,4.82,5.0,12.7,3,2.4
DRV-0270,2025-10-20,34,31,3,2.99,3.0,6.27,0,6.8
DRV-0433,2024-11-15,12,11,1,4.08,4.0,8.52,0,2.4
DRV-0319,2025-01-08,24,23,1,2.97,4.0,8.45,1,6.4
DRV-0304,2025-06-08,17,6,11,2.87,1.0,16.57,2,1.1
DRV-0114,2025-12-27,19,18,1,3.96,1.0,10.33,2,1.4
DRV-0401,2024-05-22,29,18,11,4.0,0.0,19.84,0,6.2
DRV-0418,2026-02-23,39,27,12,3.54,0.0,9.32,2,5.2
DRV-0155,2025-09-22,7,6,1,4.09,3.0,18.5,1,5.6
