feedback_id,order_id,customer_id,rating,comment,feedback_date,feedback_type,would_recommend
FD-00006443,ORD-00047573,CUST-17149,5,Package damaged,2025-01-30 02:00:18,packaging,True
FD-00006444,ORD-00054357,CUST-01002,3,,2025-07-22 03:00:18,packaging,True
FD-00006445,ORD-00087475,CUST-07901,5,Excellent service,2026-01-10 10:00:18,delivery,True
FD-00006446,ORD-00092463,CUST-10443,4,,2025-03-25 14:00:18,service,False
FD-00006447,ORD-00006164,CUST-10425,4,Late delivery,2025-12-10 21:00:18,delivery,True
FD-00006448,ORD-00037792,CUST-16325,5,,2024-09-22 16:00:18,delivery,True
FD-00006449,ORD-00075872,CUST-17423,1,,,packaging,True
FD-00006450,ORD-00058262,CUST-01152,2,On time,2026-02-28 04:00:18,delivery,True
FD-00006451,ORD-00015001,CUST-13156,2,Great delivery!,2025-01-15 10:00:18,delivery,True
FD-00006452,ORD-00074555,CUST-01083,5,,2025-05-01 03:00:18,packaging,True
FD-00006453,ORD-00072722,CUST-09010,4,Very fast,2024-12-08 11:00:18,delivery,True
FD-00006454,ORD-00033442,CUST-08285,3,,2025-12-24 03:00:18,service,False
FD-00006455,ORD-00040345,CUST-17096,2,On time,2024-05-15 12:00:18,delivery,False
FD-00006456,ORD-00069776,CUST-19632,4,On time,2025-10-19 03:00:18,service,False
FD-00006457,ORD-00096306,CUST-15261,4,Package damaged,2025-06-11 14:00:18,packaging,True
FD-00006458,ORD-00034482,CUST-05849,2,Could be better,2025-11-16 22:00:18,packaging,True
FD-00006459,ORD-00086583,CUST-09298,2,Recommended!,2025-01-05 12:00:18,packaging,True
FD-00006460,ORD-00092114,CUST-18515,5,,2026-02-19 02:00:18,packaging,False
FD-00006461,ORD-00022336,CUST-00697,3,On time,2025-12-26 02:00:18,packaging,False
FD-00006462,ORD-00074426,CUST-15768,5,Package damaged,2024-06-09 15:00:18,delivery,True
FD-00006463,ORD-00021807,CUST-04865,5,Recommended!,2024-08-22 19:00:18,packaging,False
FD-00006464,ORD-00030250,CUST-10118,1,Would order again,2024-10-13 13:00:18,delivery,True
FD-00006465,ORD-00063857,CUST-11570,4,Not happy,2024-07-02 10:00:18,delivery,True
FD-00006466,ORD-00036017,CUST-18237,5,,2025-11-03 23:00:18,service,False
FD-00006467,ORD-00044589,CUST-10394,4,Excellent service,2024-08-02 23:00:18,delivery,False
FD-00006468,ORD-00038719,CUST-11148,4,,2026-02-14 20:00:18,service,True
FD-00006469,ORD-00080783,CUST-11580,1,Could be better,2025-09-09 07:00:18,service,False
FD-00006470,ORD-00075249,CUST-03573,1,Package damaged,2026-01-01 03:00:18,delivery,False
FD-00006471,ORD-00096833,CUST-10684,5,,2026-02-19 13:00:18,delivery,False
FD-00006472,ORD-00025018,CUST-10494,2,Would order again,2025-04-26 05:00:18,delivery,True
FD-00006473,ORD-00084383,CUST-04762,2,Could be better,2025-06-12 13:00:18,delivery,False
FD-00006474,ORD-00014415,CUST-11129,3,,,packaging,True
FD-00006475,ORD-00045898,CUST-03679,5,Very fast,2024-07-08 16:00:18,service,False
FD-00006476,ORD-00032061,CUST-09530,2,Could be better,2025-06-29 19:00:18,delivery,False
FD-00006477,ORD-00050194,CUST-15438,2,Could be better,2026-04-13 16:00:18,packaging,True
FD-00006478,ORD-00087025,CUST-07176,1,Great delivery!,2024-06-05 18:00:18,service,True
FD-00006479,ORD-00011119,CUST-07943,1,Excellent service,2024-07-15 14:00:18,packaging,True
FD-00006480,ORD-00014675,CUST-17143,3,Would order again,2025-05-09 20:00:18,packaging,False
FD-00006481,ORD-00016549,CUST-13134,1,Good,2026-04-05 11:00:18,delivery,False
FD-00006482,ORD-00039272,CUST-09654,1,,2024-04-28 21:00:18,packaging,True
FD-00006483,ORD-00021210,CUST-19157,1,Excellent service,2025-03-16 20:00:18,delivery,False
FD-00006484,ORD-00080323,CUST-16845,1,Would order again,2025-05-26 14:00:18,packaging,False
FD-00006485,ORD-00003739,CUST-11908,1,Recommended!,2025-05-29 08:00:18,service,True
FD-00006486,ORD-00089592,CUST-08541,1,Excellent service,2025-01-21 01:00:18,delivery,False
FD-00006487,ORD-00084439,CUST-13395,3,Not happy,2025-10-07 08:00:18,delivery,False
FD-00006488,ORD-00022949,CUST-18457,2,Good,2024-05-18 16:00:18,packaging,False
FD-00006489,ORD-00093296,CUST-00688,4,Late delivery,2025-10-08 12:00:18,delivery,False
FD-00006490,ORD-00012603,CUST-08948,3,Would order again,2025-05-24 09:00:18,service,True
FD-00006491,ORD-00041179,CUST-03036,4,,2025-08-05 13:00:18,delivery,False
FD-00006492,ORD-00047729,CUST-10592,1,Good,2025-02-04 01:00:18,delivery,False
FD-00006493,ORD-00036985,CUST-01878,1,,2024-04-27 05:00:18,service,False
FD-00006494,ORD-00022579,CUST-08230,2,Not happy,2025-04-08 09:00:18,delivery,True
FD-00006495,ORD-00097088,CUST-10119,4,Very fast,2026-02-04 17:00:18,delivery,False
FD-00006496,ORD-00003864,CUST-15185,1,Would order again,2025-06-19 12:00:18,packaging,False
FD-00006497,ORD-00087930,CUST-03529,5,Excellent service,2026-03-08 18:00:18,delivery,True
FD-00006498,ORD-00073246,CUST-12175,1,Very fast,2024-05-21 04:00:18,service,True
FD-00006499,ORD-00065282,CUST-13395,2,,2024-06-01 19:00:18,packaging,False
FD-00006500,ORD-00065004,CUST-01329,4,Great delivery!,2025-11-02 14:00:18,packaging,True
FD-00006501,ORD-00030733,CUST-07202,2,,2026-03-06 23:00:18,service,False
FD-00006502,ORD-00095789,CUST-11125,2,Very fast,2025-01-24 05:00:18,delivery,False
FD-00006503,ORD-00072966,CUST-00012,1,,2026-04-14 09:00:18,delivery,True
FD-00006504,ORD-00068570,CUST-13863,1,Very fast,2026-04-14 14:00:18,packaging,True
FD-00006505,ORD-00085249,CUST-13128,5,,2025-01-07 18:00:18,service,True
FD-00006506,ORD-00067345,CUST-16008,2,,2024-10-11 01:00:18,packaging,False
FD-00006507,ORD-00079859,CUST-10700,2,Excellent service,2026-03-18 17:00:18,delivery,True
FD-00006508,ORD-00033120,CUST-18193,5,On time,2024-10-26 09:00:18,packaging,False
FD-00006509,ORD-00022290,CUST-05455,2,Not happy,2025-10-13 18:00:18,packaging,True
FD-00006510,ORD-00069202,CUST-06599,2,Excellent service,2024-05-22 17:00:18,delivery,False
FD-00006511,ORD-00037138,CUST-03896,4,Excellent service,2025-11-11 16:00:18,service,True
FD-00006512,ORD-00011295,CUST-08775,3,,2024-09-12 07:00:18,service,False
FD-00006513,ORD-00062707,CUST-04876,4,Would order again,2024-12-14 00:00:18,delivery,False
FD-00006514,ORD-00062580,CUST-01739,3,,2025-06-30 09:00:18,service,False
FD-00006515,ORD-00044147,CUST-15980,5,Would order again,,service,False
FD-00006516,ORD-00036517,CUST-03619,4,Would order again,2025-03-26 20:00:18,packaging,True
FD-00006517,ORD-00098511,CUST-00143,5,Could be better,2025-08-03 22:00:18,service,True
FD-00006518,ORD-00035505,CUST-05572,5,,2024-12-22 14:00:18,service,False
FD-00006519,ORD-00078556,CUST-09677,4,Great delivery!,2024-08-18 14:00:18,packaging,True
FD-00006520,ORD-00003267,CUST-05416,5,Excellent service,2025-07-22 10:00:18,delivery,False
FD-00006521,ORD-00060724,CUST-01843,2,Excellent service,2024-05-29 23:00:18,packaging,True
FD-00006522,ORD-00010447,CUST-16432,2,Package damaged,2026-01-13 19:00:18,packaging,True
FD-00006523,ORD-00001817,CUST-16358,3,Great delivery!,2024-11-01 14:00:18,service,False
FD-00006524,ORD-00027324,CUST-14892,2,Great delivery!,2025-05-05 10:00:18,packaging,False
FD-00006525,ORD-00050747,CUST-07637,2,Would order again,2025-04-29 21:00:18,service,True
FD-00006526,ORD-00057019,CUST-00722,5,Late delivery,2024-11-30 00:00:18,delivery,False
FD-00006527,ORD-00075731,CUST-18098,3,Very fast,2024-04-25 23:00:18,packaging,True
FD-00006528,ORD-00052594,CUST-05129,2,Good,2024-08-13 19:00:18,packaging,True
FD-00006529,ORD-00045852,CUST-14795,3,On time,2025-10-03 04:00:18,delivery,True
FD-00006530,ORD-00046837,CUST-04576,3,,2026-01-02 17:00:18,service,True
FD-00006531,ORD-00047693,CUST-04194,4,,2025-07-24 12:00:18,delivery,False
FD-00006532,ORD-00024990,CUST-07163,3,On time,2026-03-28 11:00:18,service,True
FD-00006533,ORD-00048259,CUST-09377,4,Very fast,2025-11-04 04:00:18,packaging,False
FD-00006534,ORD-00043533,CUST-00594,4,Could be better,2026-04-10 20:00:18,delivery,False
FD-00006535,ORD-00029407,CUST-02052,1,Good,2025-10-05 07:00:18,delivery,False
FD-00006536,ORD-00042035,CUST-14734,5,Recommended!,2026-03-06 09:00:18,delivery,True
FD-00006537,ORD-00037020,CUST-14624,5,Great delivery!,2024-11-10 21:00:18,packaging,True
FD-00006538,ORD-00037303,CUST-13615,3,Late delivery,2024-08-29 08:00:18,service,True
FD-00006539,ORD-00092279,CUST-16702,1,Great delivery!,2025-03-14 00:00:18,delivery,False
FD-00006540,ORD-00057919,CUST-16540,4,Would order again,2024-11-27 15:00:18,delivery,True
FD-00006541,ORD-00068835,CUST-07290,5,,2024-12-08 05:00:18,packaging,True
FD-00006542,ORD-00034070,CUST-06934,2,,2024-10-01 03:00:18,delivery,False
FD-00006543,ORD-00061358,CUST-18845,3,,2025-05-19 20:00:18,delivery,True
FD-00006544,ORD-00084400,CUST-19787,5,Great delivery!,2025-12-25 19:00:18,service,True
FD-00006545,ORD-00005341,CUST-11211,4,,2024-08-20 07:00:18,delivery,False
FD-00006546,ORD-00074978,CUST-02037,3,On time,2025-09-09 20:00:18,service,False
FD-00006547,ORD-00038336,CUST-07886,5,On time,2025-11-01 19:00:18,service,True
FD-00006548,ORD-00041827,CUST-11169,3,Not happy,2026-02-07 16:00:18,packaging,True
FD-00006549,ORD-00087535,CUST-11468,1,Great delivery!,2025-07-09 00:00:18,packaging,False
FD-00006550,ORD-00038233,CUST-01621,5,Would order again,2024-06-02 18:00:18,service,False
FD-00006551,ORD-00079612,CUST-02819,1,On time,2026-04-07 05:00:18,delivery,False
FD-00006552,ORD-00088661,CUST-19101,3,Very fast,2025-09-11 08:00:18,service,True
FD-00006553,ORD-00051491,CUST-04600,5,Package damaged,2024-09-15 06:00:18,packaging,True
FD-00006554,ORD-00028973,CUST-11091,2,,,delivery,True
FD-00006555,ORD-00047404,CUST-07763,2,Would order again,2024-11-15 18:00:18,packaging,True
FD-00006556,ORD-00087067,CUST-18134,2,Late delivery,2026-01-25 10:00:18,service,True
FD-00006557,ORD-00084595,CUST-15192,2,Recommended!,2024-12-29 11:00:18,packaging,False
FD-00006558,ORD-00086988,CUST-06315,2,,2025-01-26 07:00:18,service,True
FD-00006559,ORD-00056032,CUST-10457,3,Would order again,2025-02-08 20:00:18,packaging,True
FD-00006560,ORD-00059045,CUST-08556,3,,2024-10-22 02:00:18,packaging,True
FD-00006561,ORD-00087385,CUST-05105,1,Package damaged,2025-09-01 05:00:18,delivery,False
FD-00006562,ORD-00018097,CUST-12384,3,,2025-04-02 09:00:18,packaging,True
FD-00006563,ORD-00011344,CUST-12141,5,Great delivery!,2025-09-07 12:00:18,delivery,False
FD-00006564,ORD-00056977,CUST-16933,1,Not happy,2024-07-23 11:00:18,delivery,False
FD-00006565,ORD-00060778,CUST-19645,3,,2026-03-12 22:00:18,delivery,True
FD-00006566,ORD-00057308,CUST-00129,2,,2025-09-19 09:00:18,packaging,False
FD-00006567,ORD-00010940,CUST-15635,4,,2024-11-17 00:00:18,delivery,True
FD-00006568,ORD-00027814,CUST-06092,3,,2024-05-29 21:00:18,service,True
FD-00006569,ORD-00027637,CUST-08788,4,,2026-03-09 18:00:18,packaging,True
FD-00006570,ORD-00034711,CUST-06031,2,Very fast,2026-02-09 02:00:18,delivery,False
FD-00006571,ORD-00060547,CUST-15784,1,,2024-12-23 08:00:18,packaging,False
FD-00006572,ORD-00086541,CUST-08129,2,Late delivery,2025-04-09 19:00:18,packaging,False
FD-00006573,ORD-00003854,CUST-00995,5,Great delivery!,2025-10-13 18:00:18,delivery,True
FD-00006574,ORD-00086025,CUST-07870,4,Late delivery,2024-06-19 17:00:18,delivery,False
FD-00006575,ORD-00083093,CUST-03035,3,,2025-05-01 19:00:18,packaging,False
FD-00006576,ORD-00074001,CUST-14592,1,Very fast,2025-07-04 04:00:18,delivery,False
FD-00006577,ORD-00000835,CUST-17835,3,Very fast,2025-04-25 13:00:18,delivery,False
FD-00006578,ORD-00082108,CUST-11300,3,Good,2024-09-18 03:00:18,service,True
FD-00006579,ORD-00080598,CUST-08715,4,Recommended!,2026-02-15 00:00:18,packaging,False
FD-00006580,ORD-00065364,CUST-04427,1,Very fast,2024-05-31 10:00:18,service,True
FD-00006581,ORD-00031947,CUST-14838,3,,2025-07-20 21:00:18,delivery,False
FD-00006582,ORD-00032481,CUST-15978,2,Recommended!,2025-05-24 16:00:18,packaging,True
FD-00006583,ORD-00053535,CUST-05929,3,,2024-05-10 20:00:18,packaging,True
FD-00006584,ORD-00047238,CUST-02206,5,Late delivery,2024-05-10 13:00:18,packaging,True
FD-00006585,ORD-00030149,CUST-00246,3,Not happy,2025-01-30 01:00:18,delivery,True
FD-00006586,ORD-00064097,CUST-00015,5,Would order again,2025-05-01 06:00:18,packaging,False
FD-00006587,ORD-00040992,CUST-15727,2,Package damaged,2026-04-12 23:00:18,delivery,True
FD-00006588,ORD-00059972,CUST-12278,3,On time,2024-10-10 14:00:18,packaging,False
FD-00006589,ORD-00057298,CUST-12710,1,Good,2024-06-14 09:00:18,service,False
FD-00006590,ORD-00097331,CUST-16588,1,Not happy,2025-11-24 11:00:18,service,False
FD-00006591,ORD-00008901,CUST-02719,2,,2025-05-29 16:00:18,packaging,False
FD-00006592,ORD-00092704,CUST-14893,5,Very fast,2024-08-18 00:00:18,delivery,True
FD-00006593,ORD-00046169,CUST-15517,5,,2024-06-13 11:00:18,delivery,True
FD-00006594,ORD-00080711,CUST-03279,3,Great delivery!,2024-05-15 19:00:18,delivery,True
FD-00006595,ORD-00046677,CUST-08529,2,,2024-05-18 05:00:18,delivery,True
FD-00006596,ORD-00007122,CUST-16806,2,Excellent service,2025-11-28 02:00:18,delivery,True
FD-00006597,ORD-00046256,CUST-08254,4,Would order again,2026-01-05 23:00:18,packaging,False
FD-00006598,ORD-00031677,CUST-15250,1,,2024-09-13 23:00:18,packaging,True
FD-00006599,ORD-00059074,CUST-19268,2,,2026-02-12 18:00:18,service,False
FD-00006600,ORD-00075399,CUST-07264,3,Good,2024-09-20 08:00:18,delivery,True
FD-00006601,ORD-00056567,CUST-13158,5,Good,2024-11-02 09:00:18,packaging,False
FD-00006602,ORD-00009992,CUST-11253,5,,2024-12-13 21:00:18,packaging,False
FD-00006603,ORD-00085612,CUST-19412,4,,2024-08-20 11:00:18,packaging,True
FD-00006604,ORD-00059520,CUST-06958,3,,2025-12-24 22:00:18,packaging,True
FD-00006605,ORD-00035359,CUST-15186,3,On time,2024-08-16 07:00:18,packaging,True
FD-00006606,ORD-00039998,CUST-04983,3,Great delivery!,2026-03-12 08:00:18,delivery,True
FD-00006607,ORD-00059891,CUST-03626,4,Excellent service,2025-12-25 09:00:18,delivery,False
FD-00006608,ORD-00014850,CUST-07834,2,,2025-11-18 13:00:18,service,True
FD-00006609,ORD-00077692,CUST-11557,5,Good,2024-07-18 00:00:18,delivery,True
FD-00006610,ORD-00085062,CUST-00206,4,,2025-05-19 09:00:18,packaging,False
FD-00006611,ORD-00016269,CUST-07556,2,,2025-07-04 10:00:18,service,True
FD-00006612,ORD-00072706,CUST-15864,5,,2024-07-28 11:00:18,packaging,True
FD-00006613,ORD-00097419,CUST-15760,3,,2024-12-26 14:00:18,service,False
FD-00006614,ORD-00018003,CUST-18036,5,Great delivery!,2024-05-18 10:00:18,delivery,False
FD-00006615,ORD-00062526,CUST-15110,2,Good,2024-08-28 13:00:18,delivery,False
FD-00006616,ORD-00087876,CUST-02923,4,,2024-11-24 02:00:18,service,False
FD-00006617,ORD-00040903,CUST-10538,3,Could be better,2024-10-24 08:00:18,service,False
FD-00006618,ORD-00048164,CUST-03356,1,Great delivery!,2025-01-04 10:00:18,packaging,True
FD-00006619,ORD-00078830,CUST-03692,1,Not happy,2025-09-01 00:00:18,delivery,True
FD-00006620,ORD-00026024,CUST-18949,4,,2025-09-13 21:00:18,service,False
FD-00006621,ORD-00006831,CUST-15010,1,On time,2025-07-11 08:00:18,delivery,True
FD-00006622,ORD-00071797,CUST-02295,1,Good,2026-01-09 03:00:18,delivery,True
FD-00006623,ORD-00075852,CUST-04576,2,Good,2025-08-23 11:00:18,delivery,True
FD-00006624,ORD-00059093,CUST-08156,2,Could be better,2024-11-12 23:00:18,delivery,True
FD-00006625,ORD-00051355,CUST-09290,4,Good,2025-09-15 13:00:18,service,False
FD-00006626,ORD-00013477,CUST-17114,1,Package damaged,2024-07-26 23:00:18,packaging,False
FD-00006627,ORD-00084102,CUST-12702,1,,2025-09-14 07:00:18,packaging,False
FD-00006628,ORD-00057916,CUST-11383,5,,2025-05-20 05:00:18,service,False
FD-00006629,ORD-00061520,CUST-04666,5,Recommended!,2024-06-10 09:00:18,delivery,False
FD-00006630,ORD-00095996,CUST-00423,3,Late delivery,2025-07-25 23:00:18,packaging,False
FD-00006631,ORD-00073458,CUST-13594,5,Excellent service,2025-10-31 07:00:18,delivery,True
FD-00006632,ORD-00094005,CUST-12645,4,Late delivery,2024-06-14 10:00:18,delivery,True
FD-00006633,ORD-00042381,CUST-03331,1,Package damaged,2025-08-05 22:00:18,delivery,False
FD-00006634,ORD-00080300,CUST-07543,2,,2025-09-12 20:00:18,packaging,False
FD-00006635,ORD-00009028,CUST-01298,5,Recommended!,2024-05-22 10:00:18,packaging,False
FD-00006636,ORD-00095467,CUST-17731,4,Package damaged,2025-09-25 12:00:18,packaging,True
FD-00006637,ORD-00021568,CUST-01806,5,,,service,False
FD-00006638,ORD-00042196,CUST-15250,4,,2024-06-08 03:00:18,service,False
FD-00006639,ORD-00065640,CUST-03816,1,Recommended!,2024-04-25 20:00:18,service,False
FD-00006640,ORD-00010830,CUST-14120,3,,2024-10-17 14:00:18,service,True
FD-00006641,ORD-00038768,CUST-00698,1,,2024-12-06 09:00:18,service,True
FD-00006642,ORD-00004193,CUST-02091,2,Would order again,2025-06-14 17:00:18,service,True
FD-00006643,ORD-00035838,CUST-08728,5,Would order again,2026-03-12 14:00:18,service,True
FD-00006644,ORD-00016672,CUST-14034,3,Would order again,2026-01-31 12:00:18,service,False
FD-00006645,ORD-00015549,CUST-06863,5,Not happy,2024-09-21 23:00:18,packaging,False
FD-00006646,ORD-00017708,CUST-13412,3,,2024-04-22 15:00:18,service,False
FD-00006647,ORD-00091211,CUST-12516,4,Would order again,2024-07-10 20:00:18,delivery,False
FD-00006648,ORD-00072435,CUST-15952,5,Would order again,2025-07-16 16:00:18,delivery,False
FD-00006649,ORD-00041360,CUST-01976,5,Could be better,2025-01-04 15:00:18,service,True
FD-00006650,ORD-00079596,CUST-19659,5,Great delivery!,2025-03-25 18:00:18,delivery,True
FD-00006651,ORD-00007667,CUST-19152,5,,2024-10-06 04:00:18,delivery,True
FD-00006652,ORD-00016620,CUST-17418,1,On time,2025-01-17 05:00:18,packaging,False
FD-00006653,ORD-00083441,CUST-12955,5,Could be better,2025-09-10 23:00:18,service,True
FD-00006654,ORD-00020639,CUST-03227,5,,2024-08-28 08:00:18,packaging,True
FD-00006655,ORD-00060056,CUST-04913,3,Great delivery!,2024-05-29 01:00:18,service,True
FD-00006656,ORD-00022316,CUST-11130,3,Package damaged,2026-01-29 16:00:18,delivery,False
FD-00006657,ORD-00070010,CUST-11195,3,,2025-07-26 11:00:18,service,True
FD-00006658,ORD-00005775,CUST-15722,1,Would order again,2025-10-05 19:00:18,delivery,False
FD-00006659,ORD-00091213,CUST-03067,2,Excellent service,2024-07-22 17:00:18,service,True
FD-00006660,ORD-00080473,CUST-06571,4,,2025-08-20 06:00:18,delivery,False
FD-00006661,ORD-00077105,CUST-14383,1,Package damaged,2026-04-02 09:00:18,packaging,False
FD-00006662,ORD-00020322,CUST-12235,1,,2024-05-18 04:00:18,delivery,True
FD-00006663,ORD-00089232,CUST-12442,4,,2025-08-05 04:00:18,service,False
FD-00006664,ORD-00034403,CUST-13639,5,Very fast,2025-12-30 09:00:18,delivery,False
FD-00006665,ORD-00063280,CUST-05683,3,Very fast,2025-09-22 04:00:18,service,True
FD-00006666,ORD-00025461,CUST-11814,5,Package damaged,2024-08-15 20:00:18,packaging,True
FD-00006667,ORD-00027844,CUST-02275,2,On time,2026-01-06 09:00:18,packaging,False
FD-00006668,ORD-00012549,CUST-10770,5,,2025-12-02 22:00:18,packaging,True
FD-00006669,ORD-00080195,CUST-18395,3,,2024-08-05 16:00:18,service,True
FD-00006670,ORD-00021440,CUST-02549,2,Recommended!,2025-06-03 23:00:18,packaging,True
FD-00006671,ORD-00035307,CUST-01839,3,,2024-06-21 10:00:18,delivery,True
FD-00006672,ORD-00040118,CUST-08261,2,Late delivery,2024-07-07 10:00:18,packaging,False
FD-00006673,ORD-00095280,CUST-18134,4,Late delivery,2025-06-19 18:00:18,packaging,True
FD-00006674,ORD-00007919,CUST-19616,2,,2026-01-28 21:00:18,service,True
FD-00006675,ORD-00015449,CUST-00268,3,,2025-07-21 10:00:18,packaging,True
FD-00006676,ORD-00068447,CUST-04760,2,,2025-07-06 14:00:18,service,False
FD-00006677,ORD-00054802,CUST-09765,5,,2024-09-01 04:00:18,service,True
FD-00006678,ORD-00014622,CUST-07743,1,,2025-12-07 09:00:18,delivery,False
FD-00006679,ORD-00068528,CUST-11169,1,,2024-12-14 11:00:18,delivery,False
FD-00006680,ORD-00022890,CUST-08741,2,Could be better,2025-08-06 06:00:18,service,True
FD-00006681,ORD-00062751,CUST-10022,5,Late delivery,2025-11-03 12:00:18,packaging,False
FD-00006682,ORD-00097701,CUST-10525,5,On time,2024-06-30 06:00:18,delivery,False
FD-00006683,ORD-00022226,CUST-11940,3,Recommended!,2025-07-23 00:00:18,service,False
FD-00006684,ORD-00003543,CUST-15496,5,Would order again,2026-02-08 16:00:18,service,False
FD-00006685,ORD-00038079,CUST-01308,2,Great delivery!,2025-11-05 03:00:18,service,True
FD-00006686,ORD-00060473,CUST-00900,3,Great delivery!,2025-05-02 05:00:18,packaging,True
FD-00006687,ORD-00051038,CUST-00453,2,,2025-08-28 14:00:18,delivery,False
FD-00006688,ORD-00099084,CUST-19987,2,,2026-01-12 11:00:18,delivery,False
FD-00006689,ORD-00098323,CUST-02147,2,Very fast,2025-12-12 01:00:18,service,True
FD-00006690,ORD-00036190,CUST-07265,4,,2024-05-11 14:00:18,delivery,True
FD-00006691,ORD-00085950,CUST-05146,4,Not happy,2024-11-04 18:00:18,service,False
FD-00006692,ORD-00014460,CUST-05389,5,On time,2025-11-27 04:00:18,delivery,True
